Author_ID,Author_Name
36675552200,"Rotili, Eliane Aparecida"
58175539400,"de Sousa Venega, Rosaina"
57215148324,"de Jesus, Márcio Santana Dos Santos"
36503702900,"Ferreira, P. A.L."
55643114300,"Renó, Raquel"
58194985300,"Nascimento, Jorge L.P.M."
55346481900,"Mahiques, Michel M."
54890584500,"Galan-Ladero, M. Mercedes"
56416246400,"Sarmento, Maria Lurdes"
57203593011,"Gomes, João L."
57222096174,"Benamrane, Mohammed"
57216451345,"Mata, João"
6701668267,"Talbi, El Ghazali"
58503588700,"Helena Mendes, Maria"
6508083514,"Jadid, Mohamed"
6601907842,"Rocha-Filho, Tarcísio M."
57193723593,"Lucio, Magda L."
56250961600,"Moret, Marcelo Albano"
57216734987,"Laronha, Helena"
15135081100,"Cordas, Cristina M."
57302143300,"Brinco, João"
57197713964,"Freitas, Flávia"
6603125917,"Gomes da Silva, Marco D.R."
6603571377,"Avilés, Teresa"
55759714400,"Da Silva, Gustavo"
58473339900,"Luz, André F.S."
57212172092,"Duarte, Denise Maria Figueiredo Araújo"
56237509500,"Fontinha, Diana"
6603716601,"Madureira, Ana Margarida"
8724939200,"Simões, Sandra I.D."
6603561872,"Prudêncio, Miguel"
7102554088,"Moreira, Rui"
57192181635,"Wang, Heng"
58497308700,"Zheng, Jieqing"
58497150000,"Nie, Qin"
58030510900,"Zhao, Changjian"
57221406284,"Wang, Zhuo"
36065677600,"Kumar, Santosh"
57193383419,"Min, Rui"
55496114100,"Hu, Xuehao"
35243154900,"Rodríguez, Miguel"
57189699988,"Teotónio, Carla"
55984154700,"Roebeling, P. C."
24471147500,"Fortes, Patrícia"
23097945900,"Görgens, Eric Bastos"
56097642700,"da Silva, Diego Armando"
56095950500,"de Oliveira, Cinthia Pereira"
56096256700,"Batista, Anderson Pedro Bernardina"
57411269800,"Caraciolo Ferreira, Rinaldo L."
7201976513,"Costa, Flávia Regina Capellotto Regina Capellotto"
15836906900,"De Lima, Renato Augusto Ferreira"
35224563500,"da Silva Aparício, Perseu"
56463799500,"de Abreu, Jadson Coelho"
7201733084,"Silva, J. A.A."
7006700988,"Fearnside, Philip Martin"
57193728686,"Sousa, Thaiane R."
56449298700,"Perdiz, Ricardo De Oliveira"
7006393638,"Higuchi, N."
56062492000,"Elias, Fernando"
41561051300,"Castilho, Carolina V."
13204582500,"de Medeiros, Marcelo Brilhante"
58475835200,"de Matos Filho, João Ramos"
58475353600,"Sardinha, Maurício Alves"
55785133200,"Freitas, Márcio André Furtado"
58475835300,"da Silva, José Jussian"
58476299800,"da Cunha, Aldemir Pereira"
57204855537,"Santos, Renan Mendes"
57222632823,"Muelbert, Adriane Esquivel"
14819497000,"Guedes, M. C."
58476299900,"Imbrózio, Reinaldo"
57211885744,"de Sousa, Carla Samara Campelo"
36552146500,"da Silva Aparício, Wegliane Campelo"
15049147000,"da Silva E Silva, Breno Marques S.E."
25639856500,"Silva, Celice Alexandre"
55342050400,"Júnior, Ben Hur Marimon"
7003391442,"Vieira, Ima C.G."
35345799100,"Schietti, Juliana"
57226343854,"Coelho, Fernanda"
57195568724,"Almeida, Danilo R.A."
56622561300,"Castro, Wendeson"
48662013000,"de Pádua Chaves e Carvalho, Samuel De Pádua Chaves E."
58476765000,"da Silva, Robson Dos Santos A."
7006614520,"Camargo, José Luís Campana"
57211107664,"Melgaço, Karina L."
35322834300,"Mazzei, Lucas"
57191675604,"Vedovato, Laura Barbosa"
58476072400,"de Oliveira de Almeida, Gabriel"
7003506281,"Prance, Ghillean Tolmie"
57852045000,"da Silveira, Alan Bernardes"
57202912410,"García, Marcos Leandro"
6603818486,"Vital, Marcos José Salgado"
57222157099,"Andrade, Maryane B.T."
24280756700,"Silva, Natalino"
58453271800,"de Araújo, Raimunda Oliveira"
57211109207,"Carpanedo, Rainiellen De Sá"
57226342808,"Fernandes, Letícia"
58898849800,"de Andrade, Ricardo Teixeira Gregorio"
58476533900,"Laurance, Bill"
7402428134,"Nelson, Bruce Walker"
7102740855,"Daly, Douglas Charles"
15728603900,"Rodrigues, Domingos De Jesus"
58476765100,"Zopeletto, Ana Paula"
58476300000,"Dugachard, Estelle"
55597674100,"Santana, Flávia D."
26323200400,"do Amaral, Iêda Leão"
57200105441,"Ferreira, Leandro Valle"
58476072500,"Charão, Leandro S."
57858181800,"Aragão, Luiz Eduardo Oliveira Cruz"
6603621678,"Sist, Plinio L.J."
57209409149,"de Paiva Salomão, Rafael"
58475835600,"da Silva, Antônio Sérgio Lima"
57201304604,"Laurance, Susan G.W."
55323559100,"Feldpausch, Ted R."
8266898800,"Gardner, Toby Alan"
57200380694,"Santiago, Wagner Tadeu Vieira"
9268590700,"Balée, William"
56637830300,"Rosa, Clarissa Alves"
58516063000,"Tadeu Oliveira, Wagner"
58516112300,"José Silva, Ricardo"
6602189447,"Albernaz, Ana Luisa"
56018046400,"Evtyugin, Dmitry V."
36877743000,"Lourenço, Ana"
58419078900,"Lopes, Célia"
57208928378,"Pereira, Susana P.P."
7202765116,"Boyle, David"
7005907133,"Handy, Richard D."
57707492600,"Neves, Diogo"
55452375800,"Salazar, Ivan L."
55209561400,"Silva, Raquel Marques"
39561046000,"Correia, Ricardo A."
7003872705,"Bonaiuto, Marino"
59290255100,"Brook, Barry W."
7004865209,"Courchamp, Franck"
56506646300,"Firth, Josh A."
56582665400,"Gaston, Kevin J."
57205907059,"Heger, Tina"
8570480700,"Jeschke, Jonathan M."
6602999130,"Ladle, Richard James"
15520115400,"Meinard, Yves"
55465525500,"Roberts, David L."
14619599400,"Sherren, Kate"
55171401300,"Soga, Masashi"
55928948600,"Soriano-Redondo, Andrea"
35180651300,"Verissimo, Diogo"
14044009500,"Roll, Uri"
36761402700,"Sousa-Silva, Priscilla A."
7003287545,"Terra, Maisa O."
24473236100,"Sanchez, D. M."
57126803900,"Oliveira, G. M.C."
57204631795,"Monteiro, Filipe"
57202201031,"Lima, N. B."
55175475800,"Lima, Nathalia B.D."
7004461912,"Martínez-Núñez, Emilio"
58308549600,"Boukachabia, S."
6602358098,"Bentayeb, Fatima Zohra"
57204465866,"Queirós, Carla"
57207882273,"Viana, Taís Suelen"
56072347900,"Campos, Diana"
57219660373,"Bartilotti, Mariana"
57190172809,"Leite, Fernanda Gomes"
7003818774,"Zanoni, Maria Valnice Boldrin"
7006807215,"Oliveira, Danielle P."
15923809400,"Pestana, João Luís Teixeira"
57200760402,"Barbosa, Fábio"
57726121100,"Rahmani, Zeinab"
35605847400,"Barbosa, Luís Soares"
35766340900,"Ainsworth, Gillian B."
36337336600,"Pita, Pablo"
50263161500,"Roumbedakis, Katina"
55332597700,"Longo, Catherine Sarah"
51462368600,"Verutes, Gregory M."
58110919100,"Castelo, Daniela"
58125240400,"Montero-Castaño, Carlos"
18839173500,"Valeiras, Julio"
7006040546,"Rocha, Francisco José"
35773144600,"García-de-la-Fuente, Laura"
7004505799,"Acuña, José Luis"
58124656600,"del Pino Fernández Rueda, M."
58124507900,"Fabregat, Alberto Garazo"
58125240500,"Martín-Aristín, Alberto"
24176215600,"Villasante, Sebastián"
57204695914,"Fenwick, David"
6701442302,"Pleijel, Fredrik"
57218864595,"Campos, Suene"
7006674404,"Santiago, Regivan Hugo Nunes"
57188639643,"Fernandes, Gonçalo Poeta"
57297711700,"Melo, António Silva"
57199644806,"da Luz Mathias, Maria"
57222413356,"Jenkins, Luke J."
58489064700,"Mendes, Helvio"
57782097100,"Vieira, Samuel Peruzzolo"
57196147023,"Pombo, Alexandre M."
57209739335,"Oliveira, Joäo Miguel S."
56112233000,"del Rio, Adrian"
57825318300,"Chen, Jun"
55335089200,"Teng, Chuanxin"
57222059797,"Kuang, Renfei"
58481008500,"Yao, Yian"
7006293956,"Ortega, B. Garcia"
57192497946,"Li, Xiaoli"
57192438608,"Kremmer, Thomas M."
57209050965,"da Silva, Brunela Pereira"
56083584900,"Tunes, M. A."
7102039521,"Aoki, Idalina Vieira"
36998661900,"Pogatscher, Stefan"
57216435213,"Kamigauti, Leonardo Yoshiaki"
59727330400,"Nogueira, Thiago"
57191364591,"Gavidia-Caldero´n, Mario Eduardo"
57191092721,"Monteiro Dos Santos, Djacinto A."
14622517100,"Evtyugina, M. G."
36720575300,"Dias de Freitas, Edmilson Dias"
55041627100,"de Fátima Andrade, Maria F."
35362028500,"Frade, Tânia"
13611063000,"Bocchini, Sergio"
57200408622,"Nakamura, Cecília Naomi"
57361749300,"Veríssimo, Nathalia Vieira Porphirio"
38761182000,"de Oliveira, Fernanda Saraiva"
15073886000,"Piccinin Frizzo, Clarissa Piccinin"
25928623000,"Pereira, Jorge F.B."
57219664572,"de Castro, Maite"
7003514396,"Conder, Marston D.E."
58597487400,"Oliveira, Gisela Pinto"
57934682700,"Cruz, Sérgio Ravara"
58938875000,"Fonseca, Naldirene N."
57197162349,"Sousa, E. M.L."
57925016800,"Pinheiro, Jeiza F."
57198444023,"Silva, Lanna Karinny"
57209361481,"do Nascimento, Hélio Oliveira"
8290433100,"Nascimento, Ronaldo Ferreira do"
57219937975,"Silva, Gilmar Silvério Da"
55989725400,"Rangel, José Hilton Gomes"
58160402100,"Caesar, S."
12790268500,"Vivien Chen, Huei Ru"
57984325500,"Chiang, C. I."
36600204000,"Fan, Xilong"
58160356200,"Gaglani, K."
57844017000,"Gushima, Yuya"
59891562000,"Huang, Y. T."
58160472100,"Kasamatsu, D."
58160472200,"Kawazoe, K."
58160329900,"Kellard, I."
58160495500,"Kukihara, M."
60144902700,"Lee, R. L."
59815549900,"Lin, F."
58160358500,"Matsunaga, K."
58160358700,"Murray-Dean, J."
58160428000,"Nguyen, R."
58160496500,"Powell, Jonathan"
58160382100,"Roussel, A."
59839955200,"Saha, S. S."
58160420700,"Sugiyama, T."
58160443200,"Vina, M."
59816564100,"Wu, H."
57220038256,"Hallioui, Anouar"
57191857365,"Berrada, Kenza"
39361629100,"Katina, Polinpapilinho F."
57202880937,"Santos, Ricardo Simões Simões"
55258442700,"Egbue, Ona"
35483941200,"Jasiulewicz–Kaczmarek, Małgorzata"
57192092097,"Soares, José Miguel"
57216181179,"Carmona Marques, Pedro"
57195128930,"Cristo, Fernando"
26428629000,"Vasques-Nóvoa, Francisco"
57200645147,"Saraiva, Francisca Almeida"
58116891700,"Nunes, Mafalda M."
57196458778,"Rosas, Graça"
57219005015,"Reis, Andreia"
36959308600,"Coimbra, Rita A."
57193360895,"Oliveira, José Luís"
57056373100,"Bastos-Santos, Jorge"
58551895200,"Marques, Carina"
57199049118,"Tavares, Ana Sofia"
58551337000,"de Bonis, Myriam"
58547215000,"Cardoso, Diana"
57196008736,"Lopes, Eunice Ramos"
57204786857,"Gonçalves, Francisco Joaquim Barbosa"
57223948879,"Figueira, Victor"
6507842627,"Gonzalez Diaz, D."
58221866900,"Higley, A."
16213275300,"Perez, Joaquin"
58493405800,"Cravinho, André"
55953392500,"Jesus, Ana Patricia"
58493966600,"Moreira, Bruno"
6701374691,"Mateus, A."
6602687272,"Pracejus, Bernhard"
6603548332,"Figueiras, Jorge"
7201532399,"Bauer, Wilfried"
57897192800,"Gutierrez-Vela, Francisco Luis"
57212610362,"Adams, Sarah J."
57222007627,"Dupont, Joëlle"
55993757900,"González, María C."
8556337700,"Mehiri, Mohamed Nabil"
21733356500,"Meslet-Cladière, Laurence M."
14016771500,"Prado, Soizic"
15623874600,"Reich, Marlis"
13006374000,"Roullier, Catherine"
7004138755,"Tibell, Leif B."
56557053800,"Tibell, Sanja"
57201362801,"Amaral, Renata A."
25522198400,"Pereira, R. N."
57191601241,"Vicente, António Augusto Martins de Oliveira Soares"
55963118300,"Matos, José Pedro"
58077187200,"Cruz, Carlos O."
35263763200,"Aranda, Alfredo"
35263590800,"de Anda, Francisco J."
57211426634,"Younus, Othman Isam"
57215125094,"Chaudhary, Neha"
58311579400,"Pattas, Dimitrios"
57211589178,"Papanikolaou, Vasilis K."
54923091800,"Molinos, Maria"
57216919016,"Fiordalisi, Morena Francesca"
26535557000,"Caldeira, Joana"
55946191500,"Barbosa, M. A."
7101988905,"Gonçalves, Raquel Madeira"
56296631000,"Cordeiro, Rui Fiel"
6506053799,"Catry, Teresa"
7005266074,"Vale, Carlos A."
12767895700,"Pedro, Patricia I."
14020009100,"Mil-Homens, Mário C."
55893179100,"Raimundo, Joana R."
54411283400,"Tavares, Daniela S."
6603758245,"Granadeiro, José P."
57857339500,"Costa-Ribeiro, Ana"
57095952700,"Azinheiro, Sarah Gaspar"
56494690600,"Lamas, Alexandre"
7102374834,"Prado, Marta"
55815800800,"Garrido-Maestu, Alejandro"
58371977400,"Cunha, Maria Inês"
57417407700,"Loureiro, Maria Manuela"
58163913800,"Paciello, Sofia"
57208275823,"Russo, Tania"
23567688900,"Della Torre, Camila"
36918664800,"Lehtoranta, Kati"
7005820795,"Vicente, A. M.P."
56741305800,"Kuutti, Hannu"
23979354900,"Amato, Fulvio"
25637336300,"Pinto, Sandra N."
58190855700,"Agostinho, Rafaela Ribeiro"
24067982400,"Simão, Sónia"
58191390900,"Azevedo, Tomás P."
58191391000,"Antunes, Catarina"
56271084100,"Araújo, Inês M."
14630125100,"Beirão, Sandra"
57210540338,"Melo, Andreia"
57205229298,"Gomes, Christian"
57420217400,"Vítor, Gonçalo"
57220800353,"Silva, Miguel"
26968097100,"Senna, Carlos R."
36774427700,"Duarte-Pereira, Sara"
26031510200,"Matos, Sérgio"
57221979482,"Belchior, Catarina"
58520782600,"Silva, Paula"
57223116368,"Dias, Rui Rosa"
57204509827,"de Almeida, António Lopes"
57298062200,"Hemsworth, Kevin"
58508394700,"Correia, Rita"
59571366700,"Freitas, Pedro"
57214991689,"Ribeiro, Luís"
57206244099,"Rodrigues, Rita"
57429916200,"Dangoisse, Guillaume"
58533213800,"M’sihid, E."
58533609300,"No Siles, J. F.Nu"
14325807000,"Sen, Rupam R."
58284736300,"De, Sudipta"
56286804400,"Escobar, Lívia B.L."
7102676479,"Reis, Mário Souza"
57200635008,"Lin, Zhi"
57212360463,"Gonçalves, Ana Carla"
6507547893,"Ouhammou, Ahmed"
7801601095,"Amirouche, Rachid"
57196594553,"Santos, Conceição I."
7005211840,"Figueiredo, Estrela"
57240863100,"Frey, Laura"
57875017100,"Oliveira, Orlando"
55482825200,"Sharma, Ashish"
57221941202,"Cid-Seara, Krystal M."
58309851000,"Abbay, Hosanna"
58309468000,"Thornes, Henry"
6602229622,"Döblinger, Markus"
36054724800,"Kowalczyk, Tim D."
35192306100,"Rao, Akshay"
57200530518,"Ghasemzadeh-Hasankolaei, Maryam"
7202982173,"Miranda, João Mário"
54789592500,"Correia, Clara R."
57216361286,"Magalhães, Renan B."
7003296532,"Pullar, Robert C."
58579164700,"Galizia, P."
6507742458,"Migliano, Antonio Carlos Da Cunha"
7004404624,"Galassi, C."
57200389581,"Carvalho, Francisco E."
58533030600,"do Espírito Santo Faria, Raquel Maria"
56659574400,"Torres, Ana Isabel"
22950118800,"Beirão, Gabriela"
59313740300,"Morais, Tiago"
57212171004,"Moleiro, Pedro"
57190089335,"Coppola, Francesca"
56019271300,"Martins, Inês"
57673903600,"Bruno, Sofia M."
58059523700,"Espinosa, Miguel"
55093191600,"Silva, Rafaela A.L."
6602457958,"Belo, Dulce"
57201947533,"Gil-Guerrero, Sara"
57430346400,"Arisnabarreta, Nicolás"
9043047800,"Mali, Kunal S."
7004199804,"De-Feyter, Steven"
57193098477,"Lousada, Sérgio António Neves"
58146711300,"Boyd, M."
59789393200,"Giri, S."
57226332671,"Tiscareno, M. R."
57210719240,"Coelho, Carlos D."
55850908400,"Lima, M."
57188744105,"Alves, Filipe Moreira"
57199578178,"Pais-Barbosa, Joaquim"
57193384706,"Marto, Marco"
6603263942,"Gamelas, Carla Alexandra"
56197126300,"Machado, Adriana Rodrigues"
57201678683,"Atatoprak, Tuğba"
58487456900,"Santos, Joana"
23985522600,"Pinto Paiva, Jorge A."
57200051253,"Nunes, João"
36817920300,"Rodrigues, Tânia A."
57213241529,"Santos, Ana Maria"
56115165700,"Garcia-Lema, Isabel"
7005432458,"Baeza, Antonio S."
26658843900,"Chauveau, Emmanuel"
35725137900,"Corbacho, J. A."
26033509400,"DÃ­az, JosÃ©"
57211094918,"Domange, J."
6603871369,"Marquet, Christine"
57211238971,"Martinez-Roig, M."
7004463015,"Piquemal, Fabrice"
56253559500,"Roldán-García, Clodoaldo"
6507601974,"Vasco, José"
6602959780,"Yahlali, Nadia"
58341129000,"Gaspar-Silva, Filipa"
57208533512,"Trigo, Diogo"
57197583100,"Magalhães, Joana"
58298708800,"García-Abeijon, Patricia"
6507640202,"Taracido-Trunk, Margarita"
55197307700,"Subtil, Ana Cristina"
57219541668,"Oliveira, M. Rosário"
7004491344,"Valadas, Rui T."
7102576076,"Pacheco, António"
57219928845,"Leite de Oliveira, André"
7102978608,"Nogueira, José Renato"
35483292300,"de Oliveira, Lucília Aparecida Ramos"
7102064649,"Silva, Dailto"
58181136200,"Caitano, Gabriela Rodrigues"
57221103190,"Pereira Monteiro, Lucas Guimarães"
26634141200,"Santos, Mariana"
57221921527,"Matias, Filipa Nunes"
59740833900,"Fontes, Tânia"
57196927940,"Bento, Ana Cristina"
58192399400,"Pires, Maria João"
55918233400,"Nascimento, Ana Cláudia"
59970915800,"Santiago, Susana"
23988379700,"Castanheira, Isabel P."
36497303100,"Isabel Rito, Ana"
14630767300,"Loureiro, Maria Isabel"
57190384051,"Capela, Emanuel V."
58179699400,"Magnis, Ilaria"
57203855660,"Rufino, Ana F.C.S."
57218397537,"Torres-Acosta, Mario Antonio"
7006109411,"Aires-Barros, Maria Raquel"
25824143900,"Azevedo, Ana M."
58581254000,"Martins, Tiago D."
55932124700,"Oliveira, Mariana B."
6602092910,"Baleizão, Carlos"
7003650290,"Farinha, José Paulo Sequeira"
57222574752,"Nascimento, Tania"
59108783200,"Oliveira, Nuno"
7101763187,"Luís, A."
57226652859,"Lopes, Guilherme"
57221481617,"Lazaro, Renan Costa"
56493013000,"Duque, Welton Sthel"
57210568818,"Soares, Ricardo Machado"
55968336500,"Simão, Sílvia"
57192683218,"Raimundo, Miguel"
24376433800,"Henrique Alves, C. Henrique"
7006302528,"Ambrósio, António Francisco"
57203816320,"Barros, Diogo R."
36437761200,"Soares, Ana Maria Silva"
58484579300,"Michaud, Aurélie"
58089985000,"Cerkovnik, Nejc"
55935932300,"Lopes, A. M.G."
57195289351,"Wang, Tianxing"
35327591500,"Li, Xiaoxi"
16300815200,"Espiña, Begoña"
57209238959,"Cortés, Antonio"
57202781423,"Esteve-Llorens, Xavier"
58147660600,"Quiñoy, Diego"
25823678500,"Aktaş, Rabıa"
7406447789,"Xu, Yuan"
57225352961,"Carvalho, Pamela C."
57213479922,"Miranda, Ivan P."
56425773300,"Brandão, Jeovani"
6603621783,"Cezar, Júlio Criginski"
6602513521,"Petrilli, Helena Maria"
58594968800,"Lopes, M. L."
57201522242,"Torrado, Marília"
58455007300,"Barth, Daryl"
14058977000,"Duque Santos, Sofia Duque"
57219345331,"Sever-Bahcekapili, Melike"
6602281907,"Tekinay, Ayse Begum"
8253705700,"Guler, Mustafa O."
6602538332,"Cleymand, Franck"
56053889300,"Pêgo, Ana Paula"
56857544800,"Carmo, Shirlene Kelly Santos"
57209783732,"Miranda, Luís Souto"
14029199600,"Silva, C. F."
57190438942,"Batista, Vasco F."
36082008000,"Vivas, Marcelo G."
36464390100,"Siqueira, Jonathas De Paula"
7005345259,"Mendonça, Cleber Renato"
57218387445,"Pereira, Marina Andreia Gomes"
49864099900,"Pedro, Luís Francisco Mendes Gabriel"
57226395334,"Zehsaz, Soheil"
56843393500,"de Lima, João Luís Mendes Pedroso"
55250130500,"Isidoro, Jorge M.G.P."
7102106354,"de Lima, Maria Isabel Pedroso"
57217138829,"Carreira-Flores, Diego"
57217137381,"Neto, Regina C."
6506930555,"Cabecinha, Edna"
25121371200,"Díaz Agras, Guillermo"
25923133200,"Rubal, Marcos"
35858566900,"Gomes, Pedro T."
57198203815,"Salgado, Ana"
57453307500,"Ramos, Margarida"
57222163016,"Almeida, Bruno"
57225746331,"Silva, Raquel"
56643810600,"Khan, Anas Fahad"
57217845814,"Tasovac, Toma"
57211914770,"Khemakhem, Mohamed"
22942401100,"Romary, Laurent"
57204759788,"Nova, Paulo"
57194653949,"Pimenta-Martins, Ana"
57222633880,"Abreu, Helena"
57219645134,"Barbieri, Riccardo"
57554376000,"de Alarc'on, P. F."
59794571500,"Hattori, Kentaro"
59585134700,"Kulkarni, Shrinivas R."
56973864700,"Eder, Wolfgang"
58420495500,"Alves, Maíra Bernardes"
57055189300,"Vasconcelos, Andreanne Gomes"
57204085906,"Silva-Carvalho, Amandda Évelin"
57678840300,"Slompo, Robson Camilotti"
57959700000,"Sá, Bruno Silva"
58420495600,"Gonçalves, Maria Júlia Lima"
58418491600,"Lima Moura, Liz Nayara Ribeiro Da Costa"
56727710800,"da Silva Brito, Ana Karolinne S."
57443843000,"França, José Vinícius De Sousa"
35191538400,"Martins, Maria Do Carmo De Carvalho E."
7202023753,"Rizzo, Marcia dos Santos"
58711079100,"Soares, Susana"
56829247300,"Bastos, Verónica Isabel Correia"
25026388400,"Saldanha-Araújo, Felipe"
57144520600,"Mogharbel, Bassam Felipe"
7003513572,"Carvalho, K. A.T."
55232677900,"Plácido, Alexandra"
47861880200,"Arcanjo, Daniel Dias Rufino"
14044592700,"Barbosa, Eder Alves"
7201818325,"Leite, José Roberto de Souza de Almeida"
58419709100,"Lopes, Nuno"
56436939000,"Maia, M. Luz"
55081312300,"Pereira, Cátia Sofia"
58074415000,"Mondragão-Rodrigues, Inês"
56214005900,"Gaspar, Ana M."
57213200660,"Aguiar, Patrício"
14015532900,"Garcia, Paula Cristina"
55641438400,"Cardoso, Maria Teresa"
7102572626,"Rodrigues, Esmeralda"
23100512300,"Leão, Elisa"
7005600401,"Giugliani, Roberto"
14056147900,"Lima, Carlos F.R.A.C."
57216182732,"Lima, Marco A.L."
56613641200,"Pinto, Joana Ricardo M."
36053577600,"Ribeiro, M. Gabriela T.C."
57242773600,"Rechek, Habiba"
57242594900,"Haouat, Ammar"
9242502500,"Válega, Mónica S.G.A."
58412705800,"Aguiar, Nuno F.B."
56985534200,"Voss, Glenise Bierhalz"
57779857600,"Klaram, Rotchana"
56341397800,"Dethoup, Tida"
57222043015,"Machado, Fátima P."
50161457200,"Hafez Ghoran, Salar"
7004889524,"Sousa, Emilia P."
56336139600,"Pavlaki, Maria D."
31767653000,"Tourinho, Paula S."
57218125982,"Mota, Filipa"
15768591900,"Correia-da-Silva, João"
58037746900,"Dos Santos Leite, Luiz Carlos"
56043518800,"Filho, Amadeu Sá De Campos"
7004989401,"Németh, Károly"
12779011700,"Mendes, Maria Helena"
57213194880,"Amri, Sirine"
56239486000,"Dahim, Mohammed Abdullah"
57200231290,"Brik, Bochra"
57204716967,"Oueslati, Walid"
6701833934,"Aleya, Lotfi"
56082155300,"González, Benito"
57199672754,"Jimenez, Jose L."
57210749452,"Oliveira, Beatriz"
58192838400,"Varandas, Elisete"
58192838500,"Vilela, Eugénia"
58192375000,"Say, Kimhuong"
57193254313,"Proença, Catarina Alexandra Neves"
56069676000,"Gordon, Andrés C."
23028760500,"Stanton, Natasha Santos Gomes"
6603133203,"Kuźniarska-Biernacka, Iwona"
56425134700,"Rocha, Mariana"
25421208900,"Estrada, Ana C."
58090604700,"Lopes, Joana L."
57197718009,"Shah, Tushti"
7006327656,"Korgel, Brian A."
58470230900,"Pereira, Clara"
57223616766,"Stewart, Eva C.D."
55383526600,"Bribiesca-Contreras, Guadalupe"
56417897300,"Taboada, Sergi"
8964271100,"Wiklund, Helena"
23482950400,"Pape, Ellen"
36777046000,"de Smet, Bart"
37117556800,"Neal, Lenka"
56134408700,"Jones, Daniel O.B."
7501648696,"Smith, Craig R."
7005624922,"Glover, Adrian G."
6603067876,"Dahlgren, Thomas G."
56494083500,"Costa, Diana"
57443807000,"Harutyunyan, Mkrtich"
57462357500,"Viana, Renato"
57217830243,"Granja-Soares, Joana"
58158223100,"Asryan, Arman"
7203033313,"Marques, José Carlos Antunes"
6602549195,"Ferreira, Manuel Malfeito"
56541357000,"Theodosiou, Antreas"
57198456299,"Stăncălie, Andrei"
57191376168,"Ioannou, Andreas"
57218283715,"Mihalcea, Razvan"
57189521914,"Negut, Constantin Daniel"
6506008886,"Ighigeanu, Daniel I."
7004133189,"Kalli, Kyriacos"
57190605874,"Violi, Biagio"
57201005729,"de Jong, Menno J."
8758039800,"Frantzis, Alexandros"
10143258500,"Alexiadou, P."
57218802582,"Tardy, Céline"
24338728100,"Ody, Denis"
23566593800,"de Stéphanis, Renaud"
37032586500,"Giménez, Joan"
21233917300,"Lucifora, Giuseppe"
58472951100,"e Silva, Mónica A."
35427116200,"Oliveira, Cláudia Inês Botelho"
15748099500,"Alves, F. M.A."
26665393900,"Dinis, Ana"
59428816800,"Tejedor, Marisa L."
56673009900,"Fernandez, A. J."
57196123112,"Arregui, Marina"
6603561403,"Arbelo, M."
7004310137,"Hoelzel, Alan Rus"
9533607500,"Jarrais, Bruno"
57118928800,"Ramos, Rubén"
57208817762,"Silva, Sara A.M."
57197786921,"Prata, Joana Correia"
15055794400,"Dias-Pereira, Patrícia"
35235205100,"Rocha-Santos, Teresa A.P."
58131726200,"Ferreira Almeida, Manuela"
7004609390,"Soares, Gabriela"
57203819301,"Souilem, Malek"
58127983600,"Zgolli, Nawel"
36179329300,"Dghais, Wael"
55210152500,"Belgacem, Hamdi"
57216732036,"Horn, Paula E."
57221262070,"Graves, Victoria"
7103078404,"Pinto, Glória C."
56708155100,"Monteiro, Pedro"
24077511500,"Santos, L."
7401900998,"Ramos, Jaime"
57222126817,"Valera-Aranguren, Ramón"
8876649400,"Rodríguez, Patricia Paderewski"
58341102200,"Rosário, Tomo Valeriano"
57201894850,"Devile, Eugénia Lima"
56919772200,"de Souza Ramos, Talita Jordanna"
55663817500,"Lin, Dongdong"
55634704200,"Qian, Zhenyu"
57205165419,"Bagnani, Massimo"
7402848057,"Wei, Guanghong"
6603581171,"Mezzenga, Raffaele"
57994479800,"Adot, Esther"
57204880071,"Akhmedova, Anna"
14621373700,"Alvelos, Helena Maria"
57994945600,"Barbosa-Pereira, Sofia"
54790613600,"Berbegal-Mirabent, Jasmina"
38360973100,"Cardoso, Sónia"
55157224400,"Domingues, J. P.T."
7005500864,"Franceschini, Fiorenzo"
57194288295,"Gil-Domenech, Dolors"
7101977854,"Machado, Ricado J."
14031883700,"Maisano, Domenico A."
6504405453,"Marimon, Frederic"
36545324600,"Mas-Machuca, Marta"
24822361200,"Mastrogiacomo, Luca"
35749029000,"Melo, Ana I."
47661262500,"Miguéis, Vera L."
55647165673,"Rosa, Maria J."
8236244000,"Sampaio, Paulo Alexandre Da Costa Araújo"
56505206300,"Torrents, Dani"
6505827041,"Xambre, Ana Raquel"
9839959900,"Vaz, Nuno"
6701742107,"Botelho, Anabela"
57194449125,"Pato, Maria Lúcia"
57193126011,"Lourenço, Diogo"
6504156798,"Bañegil-Palacios, Tomás M."
57921311300,"Souza, Edson A."
58255653700,"Simões Cunha, Mafalda"
57222642430,"Pereira, Ana Margarida"
57202657967,"Almeida, Rute Alexandra Borges"
57194440850,"Alves-Correia, Magna"
49863908600,"Lopes, Cristina M.P.V."
57220152102,"Carvalho, Joana Rita Teixeira"
23100784100,"Ribeiro, Carmelita"
55544210500,"Vidal Pan, Carmen"
54411943100,"Antolin-Amerigo, D."
57881120000,"Pinto, Diana"
56601428000,"Ferreira-Magalhães, Manuel R."
57208823242,"Vasconcelos, Maria João"
57211641644,"Lozoya, Carlos"
54986002300,"Santos, Natacha"
57221763670,"Cardia, Francisca"
56750350300,"Ferreira, Rosário Trindade"
55431045800,"Morais Silva, Pedro"
